ID,First_Name,Last_Name,Legacy_Intent_Binary,Lifetime_Giving,Rating,Primary_Constituent_Type,Prospect_Stage,Geographic_Region,Engagement_Score,Estimated_Age
193,Donor_193,Smith,0,23911,P,Alum,Identification,Midwest,42,72
23001,Donor_23001,Smith,0,7444,M,Friend,Cultivation,Northeast,41,46
16378,Donor_16378,Smith,0,953,O,Parent,Qualification,West Coast,96,56
440,Donor_440,Smith,0,4871,P,Alum,Identification,West Coast,18,78
46950,Legacy_1950,Johnson,1,390155,B,Regent,Cultivation,Midwest,66,51
2491,Donor_2491,Smith,0,12672,L,Parent,Identification,Southeast,36,33
31769,Donor_31769,Smith,0,36160,L,Alum,Cultivation,Northeast,49,25
33396,Donor_33396,Smith,0,28585,M,Friend,Qualification,Northeast,25,44
2181,Donor_2181,Smith,0,2543,N,Friend,Qualification,West Coast,81,62
28024,Donor_28024,Smith,0,14122,M,Friend,Cultivation,Midwest,49,76
33095,Donor_33095,Smith,0,29005,O,Alum,Cultivation,Midwest,5,47
28577,Donor_28577,Smith,0,49999,N,Alum,Cultivation,Northeast,96,27
43239,Donor_43239,Smith,0,3034,O,Alum,Qualification,Southeast,100,28
21556,Donor_21556,Smith,0,20944,N,Alum,Cultivation,West Coast,48,29
6977,Donor_6977,Smith,0,27999,O,Friend,Qualification,West Coast,12,39
29467,Donor_29467,Smith,0,42947,P,Parent,Identification,Midwest,49,56
7155,Donor_7155,Smith,0,27529,M,Friend,Identification,Midwest,85,33
49169,Legacy_4169,Johnson,1,634751,F,Regent,Solicitation,West Coast,73,64
23587,Donor_23587,Smith,0,419,L,Alum,Identification,Southeast,87,85
13248,Donor_13248,Smith,0,8673,P,Alum,Cultivation,Northeast,40,46
31220,Donor_31220,Smith,0,41481,O,Friend,Qualification,West Coast,54,74
6264,Donor_6264,Smith,0,7981,K,Parent,Identification,Midwest,37,47
32923,Donor_32923,Smith,0,35644,P,Friend,Cultivation,Northeast,21,36
20098,Donor_20098,Smith,0,187,O,Parent,Cultivation,Midwest,7,49
37963,Donor_37963,Smith,0,40098,O,Parent,Qualification,Midwest,20,43
11971,Donor_11971,Smith,0,43656,L,Parent,Qualification,Midwest,89,82
1852,Donor_1852,Smith,0,31059,L,Alum,Identification,Midwest,47,79
34868,Donor_34868,Smith,0,17313,L,Friend,Identification,West Coast,57,69
34091,Donor_34091,Smith,0,23404,M,Friend,Identification,Northeast,21,26
29953,Donor_29953,Smith,0,17735,L,Friend,Qualification,West Coast,3,74
49495,Legacy_4495,Johnson,1,338991,A,Regent,Stewardship,Northeast,73,73
48902,Legacy_3902,Johnson,1,668228,E,Trustee,Solicitation,West Coast,80,70
43864,Donor_43864,Smith,0,6210,M,Alum,Qualification,West Coast,68,51
8714,Donor_8714,Smith,0,32160,L,Alum,Identification,Midwest,49,78
17367,Donor_17367,Smith,0,24412,P,Friend,Cultivation,West Coast,49,49
21539,Donor_21539,Smith,0,32502,L,Friend,Cultivation,West Coast,89,46
27560,Donor_27560,Smith,0,7460,L,Friend,Identification,West Coast,73,28
35879,Donor_35879,Smith,0,40188,O,Friend,Identification,Midwest,39,41
20663,Donor_20663,Smith,0,14045,M,Friend,Cultivation,Northeast,38,68
2996,Donor_2996,Smith,0,42221,L,Parent,Identification,Midwest,62,49
31585,Donor_31585,Smith,0,34805,L,Friend,Cultivation,Northeast,38,32
26806,Donor_26806,Smith,0,11900,P,Alum,Qualification,West Coast,29,72
25135,Donor_25135,Smith,0,196,K,Friend,Identification,Midwest,95,55
45122,Legacy_122,Johnson,1,988794,C,Regent,Solicitation,Northeast,86,75
40872,Donor_40872,Smith,0,7323,N,Alum,Cultivation,West Coast,41,63
12663,Donor_12663,Smith,0,1507,M,Friend,Qualification,West Coast,78,43
29572,Donor_29572,Smith,0,6984,K,Alum,Cultivation,West Coast,36,85
41241,Donor_41241,Smith,0,20293,N,Friend,Qualification,Southeast,87,82
17866,Donor_17866,Smith,0,8812,O,Friend,Cultivation,West Coast,52,81
26228,Donor_26228,Smith,0,19730,P,Friend,Identification,Midwest,32,47
41042,Donor_41042,Smith,0,36046,O,Alum,Identification,Southeast,34,32
25538,Donor_25538,Smith,0,40852,N,Friend,Identification,Southeast,72,29
12536,Donor_12536,Smith,0,22686,O,Parent,Identification,Southeast,96,68
41712,Donor_41712,Smith,0,22481,N,Friend,Qualification,Northeast,80,47
575,Donor_575,Smith,0,26872,K,Alum,Cultivation,Midwest,82,78
4634,Donor_4634,Smith,0,47283,K,Parent,Qualification,Southeast,91,72
41130,Donor_41130,Smith,0,29777,K,Parent,Cultivation,Northeast,84,37
25888,Donor_25888,Smith,0,35290,L,Friend,Cultivation,Southeast,60,60
23524,Donor_23524,Smith,0,43180,O,Alum,Qualification,Midwest,10,25
33195,Donor_33195,Smith,0,35202,M,Alum,Cultivation,Northeast,79,35
7361,Donor_7361,Smith,0,49704,O,Alum,Identification,Northeast,24,57
42571,Donor_42571,Smith,0,14566,L,Friend,Cultivation,West Coast,57,72
344,Donor_344,Smith,0,10442,N,Friend,Qualification,West Coast,40,56
13802,Donor_13802,Smith,0,38661,M,Friend,Identification,Midwest,74,34
29925,Donor_29925,Smith,0,39064,O,Alum,Identification,West Coast,63,46
47030,Legacy_2030,Johnson,1,240626,D,Trustee,Cultivation,Northeast,88,62
28660,Donor_28660,Smith,0,31736,L,Friend,Cultivation,West Coast,34,72
24353,Donor_24353,Smith,0,23463,K,Parent,Qualification,Midwest,85,74
34965,Donor_34965,Smith,0,49510,N,Friend,Qualification,Southeast,84,82
13913,Donor_13913,Smith,0,2581,K,Friend,Identification,Northeast,26,37
37749,Donor_37749,Smith,0,33047,K,Alum,Qualification,Southeast,58,76
17511,Donor_17511,Smith,0,36466,N,Alum,Cultivation,Midwest,6,32
8698,Donor_8698,Smith,0,1367,P,Parent,Qualification,Midwest,62,56
14531,Donor_14531,Smith,0,10204,P,Alum,Qualification,Midwest,59,44
23158,Donor_23158,Smith,0,31199,O,Parent,Cultivation,Midwest,10,75
46739,Legacy_1739,Johnson,1,249791,D,Trustee,Stewardship,Northeast,68,60
37287,Donor_37287,Smith,0,40226,P,Alum,Qualification,Southeast,32,58
24271,Donor_24271,Smith,0,2733,O,Friend,Cultivation,Southeast,82,69
7914,Donor_7914,Smith,0,42599,O,Friend,Identification,Southeast,34,60
15570,Donor_15570,Smith,0,2230,M,Parent,Identification,Northeast,39,84
30861,Donor_30861,Smith,0,35422,O,Alum,Identification,Southeast,79,60
4601,Donor_4601,Smith,0,28541,K,Alum,Identification,Midwest,96,50
36378,Donor_36378,Smith,0,24742,M,Parent,Qualification,Northeast,4,51
21906,Donor_21906,Smith,0,10897,L,Friend,Cultivation,Midwest,94,26
26880,Donor_26880,Smith,0,23137,L,Friend,Identification,Northeast,87,48
25577,Donor_25577,Smith,0,15306,L,Parent,Identification,Midwest,30,48
30857,Donor_30857,Smith,0,25395,L,Friend,Identification,West Coast,37,82
2883,Donor_2883,Smith,0,793,L,Alum,Qualification,Southeast,54,76
30117,Donor_30117,Smith,0,39397,L,Parent,Cultivation,Southeast,16,31
13818,Donor_13818,Smith,0,12175,L,Friend,Cultivation,Midwest,96,75
11305,Donor_11305,Smith,0,5944,K,Friend,Cultivation,Southeast,39,34
46220,Legacy_1220,Johnson,1,593119,D,Regent,Stewardship,West Coast,77,61
37045,Donor_37045,Smith,0,44068,P,Parent,Cultivation,Southeast,43,63
3747,Donor_3747,Smith,0,29389,M,Friend,Identification,Southeast,26,33
381,Donor_381,Smith,0,11520,K,Parent,Qualification,Southeast,96,80
19103,Donor_19103,Smith,0,20800,K,Alum,Identification,Southeast,61,44
28605,Donor_28605,Smith,0,42037,K,Friend,Identification,Southeast,62,54
3542,Donor_3542,Smith,0,2059,L,Parent,Identification,Midwest,9,29
37646,Donor_37646,Smith,0,20408,M,Alum,Cultivation,Northeast,63,38
3089,Donor_3089,Smith,0,1741,K,Friend,Identification,Midwest,100,51
41793,Donor_41793,Smith,0,49478,N,Parent,Cultivation,Southeast,70,61
23892,Donor_23892,Smith,0,39706,N,Alum,Qualification,West Coast,81,37
46507,Legacy_1507,Johnson,1,365012,A,Regent,Cultivation,Northeast,71,76
39237,Donor_39237,Smith,0,24146,K,Alum,Cultivation,Northeast,91,78
43752,Donor_43752,Smith,0,39862,O,Parent,Identification,Midwest,90,62
36703,Donor_36703,Smith,0,33755,N,Alum,Qualification,West Coast,39,40
11966,Donor_11966,Smith,0,9871,M,Friend,Cultivation,Midwest,26,53
4443,Donor_4443,Smith,0,25450,K,Friend,Identification,Southeast,42,70
23756,Donor_23756,Smith,0,21175,O,Parent,Qualification,Northeast,55,82
13951,Donor_13951,Smith,0,14532,O,Alum,Identification,Midwest,20,29
35919,Donor_35919,Smith,0,21713,O,Friend,Cultivation,Midwest,64,32
223,Donor_223,Smith,0,45991,K,Friend,Cultivation,Southeast,56,53
5130,Donor_5130,Smith,0,25049,P,Parent,Qualification,West Coast,77,36
9666,Donor_9666,Smith,0,14129,N,Parent,Cultivation,Midwest,61,80
18052,Donor_18052,Smith,0,44613,P,Parent,Cultivation,Northeast,33,62
29553,Donor_29553,Smith,0,22453,P,Alum,Identification,Northeast,75,81
33561,Donor_33561,Smith,0,16867,K,Friend,Cultivation,Southeast,76,45
45866,Legacy_866,Johnson,1,662720,D,Alum,Stewardship,Midwest,70,46
44415,Donor_44415,Smith,0,39151,P,Parent,Identification,Midwest,81,47
17916,Donor_17916,Smith,0,46440,K,Friend,Identification,Midwest,37,28
2894,Donor_2894,Smith,0,33150,M,Parent,Cultivation,West Coast,54,61
7833,Donor_7833,Smith,0,21048,M,Parent,Cultivation,Northeast,70,47
22454,Donor_22454,Smith,0,19628,K,Friend,Cultivation,Midwest,89,61
47142,Legacy_2142,Johnson,1,330595,C,Alum,Cultivation,Northeast,91,49
37934,Donor_37934,Smith,0,39891,O,Parent,Cultivation,West Coast,93,46
21481,Donor_21481,Smith,0,8200,M,Alum,Identification,Midwest,45,54
33906,Donor_33906,Smith,0,49731,O,Friend,Identification,Midwest,65,42
36374,Donor_36374,Smith,0,26772,L,Alum,Cultivation,Southeast,25,63
46534,Legacy_1534,Johnson,1,929900,A,Trustee,Solicitation,Southeast,86,75
34142,Donor_34142,Smith,0,43599,O,Parent,Identification,Northeast,34,29
1846,Donor_1846,Smith,0,11919,N,Parent,Qualification,West Coast,55,55
43971,Donor_43971,Smith,0,41292,K,Alum,Identification,West Coast,30,84
33917,Donor_33917,Smith,0,33505,K,Friend,Cultivation,Northeast,94,61
44154,Donor_44154,Smith,0,32063,K,Friend,Identification,Northeast,71,28
2813,Donor_2813,Smith,0,47365,M,Friend,Identification,Southeast,77,75
25034,Donor_25034,Smith,0,29533,P,Alum,Qualification,Midwest,83,32
8218,Donor_8218,Smith,0,27125,M,Alum,Qualification,Midwest,8,79
11479,Donor_11479,Smith,0,39450,M,Alum,Cultivation,Southeast,53,34
26897,Donor_26897,Smith,0,45049,N,Parent,Qualification,Southeast,34,33
45466,Legacy_466,Johnson,1,588855,B,Alum,Cultivation,Southeast,83,80
14703,Donor_14703,Smith,0,45259,P,Friend,Qualification,Northeast,88,63
35196,Donor_35196,Smith,0,26039,K,Friend,Qualification,Southeast,76,54
36562,Donor_36562,Smith,0,3316,O,Friend,Cultivation,Midwest,8,44
4240,Donor_4240,Smith,0,46742,M,Alum,Identification,Midwest,30,54
36054,Donor_36054,Smith,0,10910,P,Parent,Qualification,Northeast,38,69
8837,Donor_8837,Smith,0,1354,K,Friend,Qualification,Midwest,27,73
40478,Donor_40478,Smith,0,8912,N,Alum,Qualification,Southeast,24,47
4216,Donor_4216,Smith,0,40469,K,Alum,Qualification,West Coast,92,59
20903,Donor_20903,Smith,0,38946,N,Alum,Qualification,Southeast,91,42
28146,Donor_28146,Smith,0,16859,K,Friend,Qualification,Midwest,28,47
26393,Donor_26393,Smith,0,7081,L,Alum,Cultivation,Midwest,15,83
34109,Donor_34109,Smith,0,2456,P,Friend,Cultivation,West Coast,77,45
35221,Donor_35221,Smith,0,44141,N,Alum,Cultivation,West Coast,82,85
45578,Legacy_578,Johnson,1,658390,D,Trustee,Solicitation,Southeast,76,54
24132,Donor_24132,Smith,0,3533,O,Alum,Identification,West Coast,86,39
1198,Donor_1198,Smith,0,43845,M,Alum,Cultivation,West Coast,74,72
23834,Donor_23834,Smith,0,13802,N,Parent,Cultivation,West Coast,87,75
1855,Donor_1855,Smith,0,9376,N,Friend,Identification,West Coast,48,28
36853,Donor_36853,Smith,0,25113,M,Parent,Identification,Southeast,100,68
28009,Donor_28009,Smith,0,43400,K,Friend,Cultivation,Midwest,55,63
11987,Donor_11987,Smith,0,12325,K,Parent,Identification,Midwest,70,75
16746,Donor_16746,Smith,0,25637,L,Alum,Cultivation,Midwest,44,74
10494,Donor_10494,Smith,0,27626,N,Alum,Identification,Northeast,5,26
30747,Donor_30747,Smith,0,39819,L,Friend,Qualification,West Coast,10,49
25312,Donor_25312,Smith,0,47338,M,Alum,Identification,West Coast,5,40
25858,Donor_25858,Smith,0,23532,K,Alum,Identification,Northeast,13,37
38491,Donor_38491,Smith,0,894,M,Parent,Cultivation,Midwest,3,43
5145,Donor_5145,Smith,0,30823,N,Parent,Identification,Midwest,59,32
28181,Donor_28181,Smith,0,8768,K,Friend,Identification,Northeast,78,27
32856,Donor_32856,Smith,0,6385,O,Alum,Cultivation,Northeast,61,79
4163,Donor_4163,Smith,0,17605,N,Alum,Identification,West Coast,70,26
22253,Donor_22253,Smith,0,47361,L,Parent,Qualification,Northeast,59,34
21318,Donor_21318,Smith,0,4560,P,Friend,Identification,Northeast,54,74
14087,Donor_14087,Smith,0,41904,M,Parent,Identification,Midwest,37,76
8859,Donor_8859,Smith,0,17522,O,Parent,Cultivation,Southeast,85,50
3262,Donor_3262,Smith,0,8005,N,Friend,Cultivation,West Coast,95,72
47592,Legacy_2592,Johnson,1,617181,E,Regent,Cultivation,Northeast,96,76
11841,Donor_11841,Smith,0,17711,K,Parent,Identification,West Coast,7,43
3445,Donor_3445,Smith,0,39043,K,Alum,Cultivation,West Coast,65,57
1550,Donor_1550,Smith,0,22270,O,Alum,Identification,Southeast,3,36
29445,Donor_29445,Smith,0,10513,K,Alum,Cultivation,Southeast,87,58
34994,Donor_34994,Smith,0,25132,L,Parent,Cultivation,Midwest,88,28
47664,Legacy_2664,Johnson,1,851367,C,Alum,Cultivation,Southeast,95,70
43354,Donor_43354,Smith,0,5641,M,Alum,Cultivation,West Coast,41,42
47335,Legacy_2335,Johnson,1,557147,D,Trustee,Solicitation,Northeast,93,71
21665,Donor_21665,Smith,0,19426,M,Parent,Cultivation,Midwest,93,39
44276,Donor_44276,Smith,0,20960,P,Friend,Identification,Midwest,80,54
1941,Donor_1941,Smith,0,18511,M,Alum,Identification,Northeast,64,79
5510,Donor_5510,Smith,0,45473,L,Alum,Qualification,Midwest,77,34
46614,Legacy_1614,Johnson,1,919637,C,Trustee,Cultivation,West Coast,69,72
9212,Donor_9212,Smith,0,22537,N,Friend,Identification,Midwest,87,60
19989,Donor_19989,Smith,0,13767,K,Alum,Cultivation,West Coast,29,57
13672,Donor_13672,Smith,0,34948,O,Alum,Cultivation,West Coast,39,46
30941,Donor_30941,Smith,0,6828,M,Parent,Cultivation,Midwest,67,36
16551,Donor_16551,Smith,0,2103,K,Alum,Cultivation,Northeast,47,66
26837,Donor_26837,Smith,0,12552,P,Alum,Cultivation,West Coast,41,77
23841,Donor_23841,Smith,0,43404,K,Friend,Cultivation,Northeast,28,66
33442,Donor_33442,Smith,0,46880,O,Parent,Cultivation,Northeast,39,34
25501,Donor_25501,Smith,0,32582,L,Parent,Identification,Midwest,31,43
18034,Donor_18034,Smith,0,19495,N,Alum,Cultivation,Southeast,96,82
85,Donor_85,Smith,0,43178,K,Parent,Cultivation,Midwest,12,77
4663,Donor_4663,Smith,0,41536,O,Friend,Qualification,Southeast,20,43
10398,Donor_10398,Smith,0,26439,L,Alum,Identification,West Coast,27,41
43575,Donor_43575,Smith,0,21113,P,Friend,Qualification,Southeast,58,79
32422,Donor_32422,Smith,0,29129,M,Parent,Cultivation,Southeast,57,74
43860,Donor_43860,Smith,0,44074,P,Parent,Identification,West Coast,33,41
41227,Donor_41227,Smith,0,38952,N,Alum,Cultivation,Northeast,68,84
8994,Donor_8994,Smith,0,19005,O,Alum,Qualification,West Coast,78,65
23876,Donor_23876,Smith,0,5995,L,Parent,Qualification,Midwest,25,28
40681,Donor_40681,Smith,0,11903,L,Alum,Identification,West Coast,29,54
26842,Donor_26842,Smith,0,47225,M,Friend,Cultivation,West Coast,17,45
15159,Donor_15159,Smith,0,1816,M,Alum,Identification,Midwest,93,83
24676,Donor_24676,Smith,0,34706,L,Alum,Cultivation,Southeast,64,28
10304,Donor_10304,Smith,0,17539,N,Parent,Cultivation,Southeast,83,26
27884,Donor_27884,Smith,0,40588,L,Friend,Qualification,Southeast,13,60
35648,Donor_35648,Smith,0,28864,K,Friend,Identification,Midwest,97,58
31157,Donor_31157,Smith,0,45472,N,Parent,Identification,Midwest,65,68
17043,Donor_17043,Smith,0,36243,O,Alum,Qualification,West Coast,28,80
32448,Donor_32448,Smith,0,47306,N,Parent,Identification,Southeast,17,76
42653,Donor_42653,Smith,0,16081,K,Parent,Cultivation,Midwest,24,82
4679,Donor_4679,Smith,0,37889,P,Alum,Qualification,Midwest,45,73
48143,Legacy_3143,Johnson,1,666465,B,Trustee,Cultivation,West Coast,63,78
42419,Donor_42419,Smith,0,7600,L,Friend,Identification,Midwest,46,27
11963,Donor_11963,Smith,0,44361,L,Alum,Identification,Northeast,38,71
10511,Donor_10511,Smith,0,37025,N,Alum,Identification,West Coast,74,39
11162,Donor_11162,Smith,0,19720,M,Parent,Cultivation,Southeast,14,60
6525,Donor_6525,Smith,0,42628,K,Parent,Cultivation,Southeast,49,43
464,Donor_464,Smith,0,20753,M,Alum,Identification,Northeast,40,53
26565,Donor_26565,Smith,0,45885,P,Friend,Identification,West Coast,41,31
39760,Donor_39760,Smith,0,26174,M,Parent,Identification,Northeast,49,32
32280,Donor_32280,Smith,0,30825,K,Parent,Identification,Midwest,56,84
25322,Donor_25322,Smith,0,22565,M,Friend,Cultivation,West Coast,66,81
18994,Donor_18994,Smith,0,11005,L,Parent,Cultivation,Midwest,44,59
7776,Donor_7776,Smith,0,3954,O,Parent,Identification,Northeast,42,80
18791,Donor_18791,Smith,0,25213,M,Parent,Cultivation,Midwest,33,48
43185,Donor_43185,Smith,0,14337,L,Parent,Identification,Southeast,22,68
21744,Donor_21744,Smith,0,39285,K,Alum,Qualification,Midwest,56,49
34009,Donor_34009,Smith,0,30691,O,Friend,Identification,Midwest,20,27
48874,Legacy_3874,Johnson,1,93108,C,Regent,Cultivation,Midwest,99,79
18879,Donor_18879,Smith,0,37532,N,Friend,Identification,Northeast,100,61
15150,Donor_15150,Smith,0,3777,K,Friend,Identification,Midwest,74,53
19452,Donor_19452,Smith,0,25394,K,Friend,Cultivation,West Coast,1,47
26969,Donor_26969,Smith,0,7169,O,Parent,Qualification,West Coast,62,73
47225,Legacy_2225,Johnson,1,510849,C,Regent,Stewardship,Midwest,71,45
178,Donor_178,Smith,0,5923,N,Alum,Cultivation,Northeast,57,35
13302,Donor_13302,Smith,0,26493,N,Parent,Identification,Southeast,62,81
16284,Donor_16284,Smith,0,34583,P,Friend,Identification,Southeast,45,72
12862,Donor_12862,Smith,0,24373,P,Parent,Cultivation,Southeast,64,59
10224,Donor_10224,Smith,0,16560,K,Alum,Cultivation,Midwest,17,49
43331,Donor_43331,Smith,0,16867,N,Parent,Cultivation,Northeast,57,62
32113,Donor_32113,Smith,0,23453,N,Friend,Identification,Northeast,80,49
35352,Donor_35352,Smith,0,40355,K,Parent,Qualification,Northeast,4,52
45105,Legacy_105,Johnson,1,863030,D,Alum,Stewardship,Southeast,98,57
3143,Donor_3143,Smith,0,41278,O,Alum,Cultivation,Midwest,7,54
461,Donor_461,Smith,0,24603,N,Alum,Cultivation,West Coast,11,74
43518,Donor_43518,Smith,0,47248,L,Alum,Cultivation,Northeast,29,59
39451,Donor_39451,Smith,0,15443,P,Parent,Qualification,Southeast,85,77
389,Donor_389,Smith,0,16256,K,Parent,Qualification,Southeast,58,73
21617,Donor_21617,Smith,0,3764,O,Alum,Cultivation,Midwest,48,28
33045,Donor_33045,Smith,0,46196,K,Parent,Identification,Midwest,67,53
601,Donor_601,Smith,0,35629,K,Parent,Cultivation,Midwest,62,59
47244,Legacy_2244,Johnson,1,229292,D,Trustee,Stewardship,Southeast,79,48
891,Donor_891,Smith,0,46558,M,Friend,Cultivation,West Coast,35,81
13005,Donor_13005,Smith,0,2665,M,Friend,Cultivation,Midwest,9,62
40617,Donor_40617,Smith,0,8116,L,Friend,Cultivation,Midwest,4,81
44736,Donor_44736,Smith,0,18415,M,Alum,Cultivation,Northeast,19,50
18851,Donor_18851,Smith,0,45090,L,Alum,Qualification,Northeast,21,27
13284,Donor_13284,Smith,0,626,M,Parent,Cultivation,Midwest,5,42
15235,Donor_15235,Smith,0,19536,O,Alum,Identification,Northeast,66,46
3562,Donor_3562,Smith,0,8918,O,Alum,Qualification,Midwest,59,46
1868,Donor_1868,Smith,0,24345,P,Parent,Identification,Midwest,14,31
9932,Donor_9932,Smith,0,28565,L,Alum,Qualification,Midwest,90,73
49853,Legacy_4853,Johnson,1,993810,C,Trustee,Stewardship,West Coast,63,56
11496,Donor_11496,Smith,0,33672,K,Alum,Qualification,Northeast,33,67
11926,Donor_11926,Smith,0,19171,K,Parent,Identification,Southeast,57,47
28489,Donor_28489,Smith,0,31059,L,Friend,Cultivation,Southeast,43,72
18759,Donor_18759,Smith,0,32394,N,Parent,Cultivation,Southeast,38,38
22465,Donor_22465,Smith,0,24424,L,Parent,Qualification,West Coast,18,26
26630,Donor_26630,Smith,0,31178,M,Friend,Cultivation,West Coast,53,40
27616,Donor_27616,Smith,0,22551,L,Friend,Cultivation,Midwest,99,40
44301,Donor_44301,Smith,0,3010,O,Friend,Identification,Northeast,51,61
49715,Legacy_4715,Johnson,1,661843,B,Regent,Stewardship,West Coast,70,58
34574,Donor_34574,Smith,0,1453,K,Friend,Cultivation,West Coast,64,37
370,Donor_370,Smith,0,22859,O,Friend,Qualification,Midwest,16,61
7271,Donor_7271,Smith,0,18526,K,Alum,Qualification,West Coast,80,64
46644,Legacy_1644,Johnson,1,85807,C,Trustee,Solicitation,Northeast,98,57
36985,Donor_36985,Smith,0,47736,K,Parent,Identification,Southeast,5,36
32777,Donor_32777,Smith,0,19469,M,Alum,Cultivation,West Coast,3,38
11200,Donor_11200,Smith,0,32636,N,Alum,Qualification,Midwest,75,44
41200,Donor_41200,Smith,0,2903,L,Alum,Cultivation,Northeast,17,30
49563,Legacy_4563,Johnson,1,80517,A,Regent,Stewardship,West Coast,99,62
23645,Donor_23645,Smith,0,2532,K,Friend,Identification,Northeast,42,54
41568,Donor_41568,Smith,0,11182,N,Friend,Qualification,Southeast,91,74
7511,Donor_7511,Smith,0,18301,L,Friend,Cultivation,West Coast,66,58
14236,Donor_14236,Smith,0,5154,L,Parent,Cultivation,Northeast,71,51
27308,Donor_27308,Smith,0,33969,L,Friend,Qualification,Northeast,67,30
30833,Donor_30833,Smith,0,23521,L,Friend,Identification,West Coast,8,80
